unit_id,batch_index,best_batch,is_best_batch,layer,final_binned_sse,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,umap_1,umap_2
5,5,7,False,L2/3,513.0,0.0001,0.007321803294995673,0.01010046997619257,0.047739273291952274,0.04956236418853539,0.17063193998535262,0.16686521320361974,0.22314663529169823,8.690679,5.373871
5,6,7,False,L2/3,515.0,0.13180307289561077,0.03437632304043456,0.014848865001092138,0.0,0.00020861149572601686,0.0,0.0,0.29314263088445924,-1.369636,9.219943
5,7,7,True,L2/3,451.0,0.01253331232733324,0.002480564920669104,0.00329397571633724,0.02457687153794589,0.05637473476893082,0.20478034930098601,0.13395701940611476,0.05182590857892544,10.002372,2.434145
5,8,7,False,L2/3,489.0,0.07678502077167709,0.027068924839553504,0.008384253933259317,0.0004257612681649834,0.0,0.0,0.0,0.17284182968601394,-0.44741827,10.647123
5,9,7,False,L2/3,462.0,0.010521251060875732,0.004158821071258082,0.011355763280565388,0.012395510510422189,0.05175987663558572,0.0005963782808002305,0.17160608811705075,0.17718897553771668,5.5336857,2.9307797
5,10,7,False,L2/3,614.0,0.005826816234565144,0.0066437697041090505,0.009219201944459014,0.07363925666765118,0.05101312226768946,0.1556113164057755,0.12648730909593695,0.24551759822004832,9.537258,5.925811
5,11,7,False,L2/3,1744.0,0.006941760124373753,0.0035443438150830142,0.006524620933213873,0.09063523777998211,0.14044395229310255,0.1865137194920448,0.14671041036794297,0.055344529171820186,10.531321,3.534426
5,12,7,False,L2/3,914.0,0.006376929698246539,0.005677257531740554,0.01071585746551865,0.011982126057387615,0.11746346630925175,0.03582237541812949,0.14920506957393012,0.09325623558289597,6.058241,2.0320678
5,13,7,False,L2/3,839.0,0.019674896471214738,0.0018674154230102424,0.010309164614404521,0.12266002045310012,0.051393622494823724,0.1522646498673679,0.28223158339902155,0.05913187587624073,11.6012125,8.155061
5,14,7,False,L2/3,585.0,0.014503912188339957,0.008288793612561662,0.009861779985695058,0.016627110648440923,0.010422986110843012,0.2716219653678234,0.07207996267406425,0.11227654661988674,8.8710375,8.964237
